时间,左转速(RPM),左水温(℃),左油压(MPa),左齿轮箱油压(MPa),左齿轮箱油温(℃),左推进累计时间(H),左推进电池电压(V),右转速(RPM),右水温(℃),右油压(MPa),右齿轮箱油压(MPa),右齿轮箱油温(℃),右推进累计时间(H),右推进电池电压(V),发电机转速(RPM),主配电压(V),发电机电压(V),发电机频率(Hz),发电机滑油压力(MPA),发电机滑油温度(℃),发电机冷却水温(℃),发电机电池电压(V),发电机负荷(%),发电机累计时间(H),发电机进气温度(℃),发电机瞬时油耗(L),发电机累计油耗(L),船舶横倾(度),船舶纵倾(度),船舶吃水(M),甲板温度(℃),机舱温度(℃),左艉轴温度(℃),右艉轴温度(℃),油舱液位(M),剩余燃油体积(M3),剩余燃油重量(T),速度(节),GPS1经度(mm),GPS1纬度(mm)
12:33:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.91,1.31,37.30,28.80,29.50,29.50,0.97,7.38,6.20,0.07,112.41,29.74
12:33:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.30,28.80,29.50,29.50,0.97,7.38,6.20,0.17,112.41,29.74
12:33:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.80,29.60,29.60,0.97,7.39,6.20,0.11,112.41,29.74
12:33:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.80,29.60,29.60,0.97,7.39,6.20,0.21,112.41,29.74
12:33:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.80,29.60,29.60,0.97,7.39,6.21,0.05,112.41,29.74
12:33:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.80,29.50,29.50,0.97,7.39,6.20,0.08,112.41,29.74
12:33:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.40,28.80,29.50,29.50,0.97,7.39,6.21,0.10,112.41,29.74
12:33:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.80,29.50,29.50,0.97,7.40,6.21,0.09,112.41,29.74
12:33:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.98,1.31,37.50,28.80,29.50,29.50,0.97,7.39,6.20,0.14,112.41,29.74
12:34:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.82,1.31,37.50,28.80,29.60,29.60,0.97,7.40,6.21,0.14,112.41,29.74
12:34:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.77,1.31,37.50,28.80,29.60,29.60,0.97,7.39,6.21,0.03,112.41,29.74
12:34:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.50,28.90,29.50,29.50,0.97,7.40,6.21,0.15,112.41,29.74
12:34:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.90,29.40,29.40,0.97,7.39,6.20,0.09,112.41,29.74
12:34:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.80,29.50,29.50,0.97,7.39,6.20,0.22,112.41,29.74
12:34:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.80,29.50,29.50,0.97,7.39,6.20,0.09,112.41,29.74
12:34:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.80,29.60,29.60,0.97,7.39,6.20,0.15,112.41,29.74
12:34:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.96,1.31,37.50,28.80,29.60,29.60,0.97,7.39,6.20,0.10,112.41,29.74
12:34:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.98,1.31,37.50,28.80,29.50,29.50,0.97,7.39,6.20,0.10,112.41,29.74
12:34:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.91,1.31,37.40,28.90,29.40,29.40,0.97,7.38,6.20,0.08,112.41,29.74
12:34:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.40,28.90,29.40,29.40,0.97,7.39,6.20,0.04,112.41,29.74
12:34:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.90,1.31,37.30,28.90,29.50,29.50,0.97,7.39,6.20,0.07,112.41,29.74
12:35:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.76,1.31,37.30,28.90,29.50,29.50,0.97,7.38,6.19,0.17,112.41,29.74
12:35:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.30,28.90,29.40,29.40,0.97,7.38,6.19,0.12,112.41,29.74
12:35:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.91,1.31,37.30,28.80,29.40,29.40,0.97,7.39,6.20,0.14,112.41,29.74
12:35:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.90,29.50,29.50,0.97,7.38,6.20,0.09,112.41,29.74
12:35:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.80,29.40,29.40,0.97,7.39,6.20,0.12,112.41,29.74
12:35:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.90,29.40,29.40,0.97,7.39,6.20,0.03,112.41,29.74
12:35:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.80,29.50,29.50,0.97,7.39,6.20,0.09,112.41,29.74
12:35:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.80,29.60,29.60,0.97,7.38,6.19,0.10,112.41,29.74
12:35:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.30,28.80,29.50,29.50,0.97,7.38,6.20,0.03,112.41,29.74
12:35:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.77,1.31,37.30,28.80,29.50,29.50,0.97,7.39,6.20,0.11,112.41,29.74
12:35:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.30,28.80,29.50,29.50,0.97,7.38,6.20,0.09,112.41,29.74
12:35:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.30,28.90,29.40,29.40,0.97,7.38,6.19,0.04,112.41,29.74
12:36:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.80,29.40,29.40,0.97,7.39,6.20,0.02,112.41,29.74
12:36:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.90,29.50,29.50,0.97,7.39,6.20,0.14,112.41,29.74
12:36:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.03,1.31,37.40,28.80,29.40,29.40,0.97,7.39,6.21,0.12,112.41,29.74
12:36:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.91,-1.05,1.30,37.40,28.80,29.50,29.50,0.97,7.38,6.19,0.06,112.41,29.74
12:36:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.90,29.50,29.50,0.97,7.39,6.21,0.14,112.41,29.74
12:36:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.40,28.80,29.40,29.40,0.97,7.39,6.20,0.05,112.41,29.74
12:36:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.86,1.31,37.40,28.90,29.40,29.40,0.97,7.40,6.21,0.02,112.41,29.74
12:36:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.80,29.50,29.50,0.97,7.40,6.21,0.16,112.41,29.74
12:36:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.77,1.31,37.40,28.90,29.40,29.40,0.97,7.41,6.22,0.03,112.41,29.74
12:36:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.40,28.90,29.40,29.40,0.97,7.40,6.21,0.05,112.41,29.74
12:36:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.40,28.90,29.50,29.50,0.97,7.40,6.21,0.14,112.41,29.74
12:36:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.77,1.31,37.50,28.90,29.40,29.40,0.97,7.39,6.21,0.05,112.41,29.74
12:37:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.82,1.31,37.50,28.90,29.40,29.40,0.97,7.40,6.21,0.19,112.41,29.74
12:37:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.50,28.90,29.40,29.40,0.97,7.40,6.21,0.13,112.41,29.74
12:37:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.80,29.50,29.50,0.97,7.40,6.21,0.07,112.41,29.74
12:37:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.80,29.40,29.40,0.97,7.39,6.20,0.07,112.41,29.74
12:37:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.50,28.90,29.40,29.40,0.97,7.39,6.20,0.04,112.41,29.74
12:37:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.01,1.31,37.50,28.90,29.50,29.50,0.97,7.39,6.20,0.02,112.41,29.74
12:37:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.04,1.31,37.40,28.90,29.40,29.40,0.97,7.39,6.20,0.06,112.41,29.74
12:37:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.89,1.31,37.40,28.90,29.40,29.40,0.97,7.39,6.20,0.03,112.41,29.74
12:37:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.76,1.31,37.50,28.90,29.50,29.50,0.97,7.38,6.19,0.03,112.41,29.74
12:37:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.90,29.40,29.40,0.97,7.39,6.20,0.04,112.41,29.74
12:37:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.90,29.40,29.40,0.97,7.39,6.21,0.12,112.41,29.74
12:37:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.90,29.40,29.40,0.97,7.39,6.20,0.02,112.41,29.74
12:38:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.40,28.90,29.50,29.50,0.97,7.38,6.19,0.15,112.41,29.74
12:38:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.90,29.40,29.40,0.97,7.38,6.19,0.17,112.41,29.74
12:38:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.30,28.80,29.40,29.40,0.97,7.39,6.20,0.23,112.41,29.74
12:38:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.30,28.90,29.50,29.50,0.97,7.38,6.19,0.09,112.41,29.74
12:38:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.30,28.90,29.40,29.40,0.97,7.39,6.20,0.04,112.41,29.74
12:38:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.76,1.31,37.30,28.90,29.40,29.40,0.97,7.38,6.20,0.05,112.41,29.74
12:38:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.77,1.31,37.40,28.90,29.40,29.40,0.97,7.38,6.20,0.04,112.41,29.74
12:38:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.40,28.90,29.50,29.50,0.97,7.39,6.20,0.09,112.41,29.74
12:38:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.98,1.31,37.40,28.90,29.50,29.50,0.97,7.38,6.19,0.04,112.41,29.74
12:38:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-1.05,1.31,37.40,28.90,29.40,29.40,0.97,7.39,6.20,0.10,112.41,29.74
12:38:52,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.78,1.31,37.40,28.90,29.40,29.40,0.97,7.39,6.20,0.12,112.41,29.74
12:38:57,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.90,29.50,29.50,0.97,7.38,6.20,0.16,112.41,29.74
12:39:02,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.90,29.40,29.40,0.97,7.39,6.20,0.02,112.41,29.74
12:39:07,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.90,29.30,29.30,0.97,7.40,6.21,0.04,112.41,29.74
12:39:12,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.90,29.30,29.30,0.97,7.39,6.20,0.11,112.41,29.74
12:39:17,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.90,29.40,29.40,0.97,7.40,6.21,0.07,112.41,29.74
12:39:22,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.90,29.40,29.40,0.97,7.40,6.21,0.06,112.41,29.74
12:39:27,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.90,29.30,29.30,0.97,7.39,6.21,0.11,112.41,29.74
12:39:32,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.90,29.30,29.30,0.97,7.40,6.21,0.05,112.41,29.74
12:39:37,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.90,29.40,29.40,0.97,7.40,6.21,0.10,112.41,29.74
12:39:42,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.90,29.30,29.30,0.97,7.40,6.21,0.09,112.41,29.74
12:39:47,0.00,0.00,0.00,0.00,0.00,5353.00,0.00,0.00,0.00,0.00,0.00,0.00,5358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5665.00,0.00,0.00,1788.50,-0.75,-0.75,1.31,37.50,28.90,29.30,29.30,0.97,7.39,6.20,0.05,112.41,29.74
